sku,vol,mean,std,cv,cum_vol,abc,xyz,segment
2894514,33.0,0.23571429,0.6187794,2.6251247,0.8829849,B,X,BX
2012267,33.0,0.23571429,0.70568824,2.9938288,0.8830006,B,X,BX
7085993,33.0,0.23571429,0.7549426,3.2027867,0.88301635,B,X,BX
7243467000,33.0,0.23571429,0.5828572,2.4727275,0.883032,B,X,BX
6967695,33.0,0.23571429,0.65272766,2.7691476,0.88304776,B,X,BX
03574669909563,33.0,0.23571429,0.6954189,2.950262,0.8830635,B,X,BX
8051417120302,33.0,0.23571429,0.6416112,2.721987,0.88307923,B,X,BX
8051417118309,33.0,0.23571429,0.6416112,2.721987,0.88309497,B,X,BX
3600523971336,33.0,0.23571429,0.55762494,2.3656816,0.88311064,B,X,BX
6227306,33.0,0.23571429,0.6416112,2.721987,0.8831264,B,X,BX
850056933155,33.0,0.23571429,0.8363222,3.5480335,0.8831421,B,Y,BY
7074963,33.0,0.23571429,0.663658,2.8155189,0.88315785,B,X,BX
800897004217,33.0,0.23571429,0.5174747,2.1953473,0.8831736,B,X,BX
80100468,33.0,0.23571429,0.5174747,2.1953473,0.8831893,B,X,BX
80095401,33.0,0.23571429,0.6954189,2.950262,0.883205,B,X,BX
A2103,33.0,0.23571429,0.57038057,2.4197962,0.88322073,B,X,BX
A3502,33.0,0.23571429,0.57038057,2.4197962,0.88323647,B,X,BX
PU0112,33.0,0.23571429,0.7644127,3.242963,0.8832522,B,X,BX
3474637004668,33.0,0.23571429,0.7644127,3.242963,0.88326794,B,X,BX
8410436352543,33.0,0.23571429,0.6744112,2.8611383,0.8832836,B,X,BX
6955070,33.0,0.23571429,0.70568824,2.9938288,0.88329935,B,X,BX
8437016160381,33.0,0.23571429,0.8448806,3.5843418,0.8833151,B,Y,BY
6006213,33.0,0.23571429,0.5828572,2.4727275,0.8833308,B,X,BX
399113EV,33.0,0.23571429,0.74535215,3.1621,0.88334656,B,X,BX
8436568713045,33.0,0.23571429,0.8782808,3.72604,0.88336223,B,Y,BY
800897100032,33.0,0.23571429,0.55762494,2.3656816,0.88337797,B,X,BX
80092561,33.0,0.23571429,0.65272766,2.7691476,0.8833937,B,X,BX
5010,33.0,0.23571429,0.6070416,2.5753279,0.88340944,B,X,BX
2015269,33.0,0.23571429,0.6070416,2.5753279,0.8834252,B,X,BX
7258709002,33.0,0.23571429,0.65272766,2.7691476,0.88344085,B,X,BX
4059729394330,33.0,0.23571429,0.81893694,3.474278,0.8834566,B,Y,BY
7550988,33.0,0.23571429,1.2091421,5.1296935,0.8834723,B,Y,BY
75371015205,33.0,0.23571429,0.59507227,2.524549,0.88348806,B,X,BX
4059729419170,33.0,0.23571429,0.63029873,2.6739945,0.8835038,B,X,BX
7304105,33.0,0.23571429,0.7356367,3.120883,0.8835195,B,X,BX
7303958,33.0,0.23571429,0.6070416,2.5753279,0.8835352,B,X,BX
1296458,33.0,0.23571429,0.5174747,2.1953473,0.88355094,B,X,BX
DVPP-6SP,33.0,0.23571429,0.6416112,2.721987,0.8835667,B,X,BX
800897832803,33.0,0.23571429,0.6187794,2.6251247,0.8835824,B,X,BX
P9001827,33.0,0.23571429,0.63029873,2.6739945,0.8835981,B,X,BX
3600540053787,33.0,0.23571429,1.0836304,4.59722,0.8836138,B,Y,BY
7274613,33.0,0.23571429,0.63029873,2.6739945,0.88362956,B,X,BX
4059729356352,33.0,0.23571429,0.5174747,2.1953473,0.8836453,B,X,BX
2015307,33.0,0.23571429,0.5828572,2.4727275,0.88366103,B,X,BX
GP343,33.0,0.23571429,0.7549426,3.2027867,0.88367677,B,X,BX
3474637003500,33.0,0.23571429,0.6187794,2.6251247,0.88369244,B,X,BX
30096608,33.0,0.23571429,0.663658,2.8155189,0.8837082,B,X,BX
681619814761,33.0,0.23571429,0.5311954,2.2535563,0.8837239,B,X,BX
3600523903085,33.0,0.23571429,0.5445705,2.3102992,0.88373965,B,X,BX
8004395001118,33.0,0.23571429,0.7549426,3.2027867,0.8837554,B,X,BX
900729EV,33.0,0.23571429,0.55762494,2.3656816,0.88377106,B,X,BX
88581-07400-13,33.0,0.23571429,0.7257912,3.0791142,0.8837868,B,X,BX
7087924,33.0,0.23571429,0.5174747,2.1953473,0.88380253,B,X,BX
3600541235274,33.0,0.23571429,0.88643426,3.7606301,0.88381827,B,Y,BY
3700281702958,33.0,0.23571429,1.0635269,4.5119324,0.883834,B,Y,BY
3700281702897,33.0,0.23571429,0.57038057,2.4197962,0.8838497,B,X,BX
7123653,33.0,0.23571429,0.663658,2.8155189,0.8838654,B,X,BX
8435534408770,33.0,0.23571429,1.0150714,4.3063636,0.88388115,B,Y,BY
GPP939,33.0,0.23571429,0.57038057,2.4197962,0.8838969,B,X,BX
079625439823,33.0,0.23571429,0.55762494,2.3656816,0.8839126,B,X,BX
6352260,33.0,0.23571429,0.6187794,2.6251247,0.8839283,B,X,BX
6270868,33.0,0.23571429,0.59507227,2.524549,0.88394403,B,X,BX
3600541575790,33.0,0.23571429,0.6954189,2.950262,0.8839598,B,X,BX
DPRPFG826212,33.0,0.23571429,0.97161674,4.12201,0.8839755,B,Y,BY
420004042,33.0,0.23571429,0.5445705,2.3102992,0.88399124,B,X,BX
812267010339,33.0,0.23571429,0.7257912,3.0791142,0.8840069,B,X,BX
4059729048042,33.0,0.23571429,0.81893694,3.474278,0.88402265,B,Y,BY
7330928,33.0,0.23571429,0.89451337,3.7949052,0.8840384,B,Y,BY
4059729405739,33.0,0.23571429,0.7921441,3.3606114,0.8840541,B,Y,BY
6063172,33.0,0.23571429,0.7356367,3.120883,0.88406986,B,X,BX
4671,33.0,0.23571429,0.5311954,2.2535563,0.8840856,B,X,BX
4059729349187,33.0,0.23571429,0.5174747,2.1953473,0.8841013,B,X,BX
6269530,33.0,0.23571429,0.6954189,2.950262,0.884117,B,X,BX
345738EV,33.0,0.23571429,0.6416112,2.721987,0.88413274,B,X,BX
7981241,33.0,0.23571429,0.5828572,2.4727275,0.8841485,B,X,BX
7439315,33.0,0.23571429,0.70568824,2.9938288,0.8841642,B,X,BX
5902082527572,33.0,0.23571429,0.55762494,2.3656816,0.8841799,B,X,BX
7118810,33.0,0.23571429,0.5828572,2.4727275,0.8841956,B,X,BX
6884528,33.0,0.23571429,0.8448806,3.5843418,0.88421136,B,Y,BY
3600523436095,33.0,0.23571429,0.70568824,2.9938288,0.8842271,B,X,BX
6086397,33.0,0.23571429,0.57038057,2.4197962,0.88424283,B,X,BX
5201314090588,33.0,0.23571429,0.91045654,3.8625429,0.8842585,B,Y,BY
4059729030207,33.0,0.23571429,0.6744112,2.8611383,0.88427424,B,X,BX
30151956,33.0,0.23571429,0.7257912,3.0791142,0.88429,B,X,BX
8809663576042,33.0,0.23571429,0.6187794,2.6251247,0.8843057,B,X,BX
6609669,33.0,0.23571429,0.70568824,2.9938288,0.88432145,B,X,BX
5201062007913,33.0,0.23571429,0.6070416,2.5753279,0.8843371,B,X,BX
1469876,33.0,0.23571429,0.7158103,3.036771,0.88435286,B,X,BX
8809663576073,33.0,0.23571429,0.5445705,2.3102992,0.8843686,B,X,BX
80051372,33.0,0.23571429,0.65272766,2.7691476,0.88438433,B,X,BX
1012100020,33.0,0.23571429,0.6416112,2.721987,0.88440007,B,X,BX
6346577,33.0,0.23571429,0.663658,2.8155189,0.88441575,B,X,BX
2015580,33.0,0.23571429,0.7257912,3.0791142,0.8844315,B,X,BX
BG60016,33.0,0.23571429,0.7644127,3.242963,0.8844472,B,X,BX
1631778,33.0,0.23571429,0.8101045,3.436807,0.88446295,B,Y,BY
3468080408227,33.0,0.23571429,1.0361155,4.395642,0.8844787,B,Y,BY
3600542389389,33.0,0.23571429,0.63029873,2.6739945,0.88449436,B,X,BX
C2-2705,33.0,0.23571429,0.91045654,3.8625429,0.8845101,B,Y,BY
2015665,33.0,0.23571429,0.59507227,2.524549,0.88452584,B,X,BX
transport18,33.0,0.23571429,0.6187794,2.6251247,0.8845416,B,X,BX
4059729340177,33.0,0.23571429,1.0361155,4.395642,0.8845573,B,Y,BY
410036,32.0,0.22857143,0.9471111,4.143611,0.88457257,B,Y,BY
C1-2205,32.0,0.22857143,0.66074795,2.8907723,0.88458776,B,X,BX
7477539,32.0,0.22857143,0.6156573,2.6935008,0.884603,B,X,BX
E706000,32.0,0.22857143,0.8340148,3.6488147,0.8846183,B,Y,BY
1478-20755,32.0,0.22857143,0.55415833,2.4244428,0.88463354,B,X,BX
8004395110742,32.0,0.22857143,0.85950345,3.7603276,0.8846488,B,Y,BY
429000150,32.0,0.22857143,0.5275552,2.3080542,0.884664,B,X,BX
BRMM120,32.0,0.22857143,0.54102033,2.3669639,0.88467926,B,X,BX
gift-554,32.0,0.22857143,2.082275,9.109953,0.8846945,B,Z,BZ
7487132,32.0,0.22857143,0.57954156,2.5354943,0.8847098,B,X,BX
BS591,32.0,0.22857143,0.56699204,2.48059,0.88472503,B,X,BX
6325282,32.0,0.22857143,0.6715478,2.9380214,0.88474023,B,X,BX
ZA15922,32.0,0.22857143,0.6715478,2.9380214,0.8847555,B,X,BX
ZAC15475,32.0,0.22857143,0.60385877,2.6418822,0.88477075,B,X,BX
30221-MG,32.0,0.22857143,0.55415833,2.4244428,0.884786,B,X,BX
6343657,32.0,0.22857143,0.55415833,2.4244428,0.88480127,B,X,BX
3600542289634,32.0,0.22857143,0.8077222,3.5337846,0.8848165,B,Y,BY
800897232825,32.0,0.22857143,0.6386007,2.793878,0.8848317,B,X,BX
7286880,32.0,0.22857143,0.57954156,2.5354943,0.884847,B,X,BX
6928085,32.0,0.22857143,0.5918251,2.5892348,0.88486224,B,X,BX
1187930,32.0,0.22857143,0.93179536,4.076605,0.8848775,B,Y,BY
4677,32.0,0.22857143,0.6156573,2.6935008,0.88489276,B,X,BX
4634,32.0,0.22857143,0.56699204,2.48059,0.88490796,B,X,BX
CO350302,32.0,0.22857143,0.55415833,2.4244428,0.8849232,B,X,BX
81630694,32.0,0.22857143,0.57954156,2.5354943,0.8849385,B,X,BX
6063180,32.0,0.22857143,0.66074795,2.8907723,0.88495374,B,X,BX
6989103,32.0,0.22857143,0.6272339,2.7441485,0.884969,B,X,BX
4606,32.0,0.22857143,0.6272339,2.7441485,0.8849842,B,X,BX
3600541235021,32.0,0.22857143,0.6386007,2.793878,0.88499945,B,X,BX
11SH300AD22,32.0,0.22857143,0.7131131,3.11987,0.8850147,B,X,BX
PF016653,32.0,0.22857143,0.7029522,3.0754158,0.88503,B,X,BX
6835264,32.0,0.22857143,0.48492166,2.1215322,0.88504523,B,X,BX
3600542109802,32.0,0.22857143,0.5275552,2.3080542,0.8850605,B,X,BX
168055,32.0,0.22857143,0.4995373,2.1854756,0.8850757,B,X,BX
4059729403629,32.0,0.22857143,0.60385877,2.6418822,0.88509095,B,X,BX
4059729401588,32.0,0.22857143,0.51373726,2.2476006,0.8851062,B,X,BX
1407,32.0,0.22857143,0.4995373,2.1854756,0.88512146,B,X,BX
3600523409341,32.0,0.22857143,0.5275552,2.3080542,0.8851367,B,X,BX
7251546,32.0,0.22857143,0.9240422,4.0426846,0.8851519,B,Y,BY
7309377,32.0,0.22857143,0.72313124,3.1636992,0.8851672,B,X,BX
20012181,32.0,0.22857143,0.72313124,3.1636992,0.88518244,B,X,BX
814924012984,32.0,0.22857143,0.7805445,3.4148822,0.8851977,B,Y,BY
6501247,32.0,0.22857143,0.5275552,2.3080542,0.88521296,B,X,BX
SKN0004,32.0,0.22857143,0.72313124,3.1636992,0.88522816,B,X,BX
6348946,32.0,0.22857143,0.5275552,2.3080542,0.8852434,B,X,BX
1089029,32.0,0.22857143,0.78970766,3.454971,0.8852587,B,Y,BY
4059729288769,32.0,0.22857143,0.74276227,3.249585,0.88527393,B,X,BX
4059729356277,32.0,0.22857143,0.57954156,2.5354943,0.8852892,B,X,BX
800897257668,32.0,0.22857143,0.7987657,3.4946,0.88530445,B,Y,BY
800897108229,32.0,0.22857143,0.55415833,2.4244428,0.88531965,B,X,BX
3605972251688,32.0,0.22857143,0.57954156,2.5354943,0.8853349,B,X,BX
8411126026089,32.0,0.22857143,0.7987657,3.4946,0.88535017,B,Y,BY
1577601,32.0,0.22857143,1.1895399,5.204237,0.8853654,B,Y,BY
HB_TAMER,32.0,0.22857143,0.56699204,2.48059,0.8853807,B,X,BX
6350330,32.0,0.22857143,0.5918251,2.5892348,0.8853959,B,X,BX
7108845,32.0,0.22857143,0.55415833,2.4244428,0.88541114,B,X,BX
5905279552692,32.0,0.22857143,0.54102033,2.3669639,0.8854264,B,X,BX
7063362,32.0,0.22857143,0.5918251,2.5892348,0.88544166,B,X,BX
22796170712,32.0,0.22857143,0.85950345,3.7603276,0.8854569,B,Y,BY
4059729357144,32.0,0.22857143,0.57954156,2.5354943,0.8854721,B,X,BX
4059729356673,32.0,0.22857143,0.55415833,2.4244428,0.8854874,B,X,BX
ISN0005,32.0,0.22857143,0.78970766,3.454971,0.88550264,B,Y,BY
7126714,32.0,0.22857143,0.56699204,2.48059,0.8855179,B,X,BX
3800500519883,32.0,0.22857143,0.6272339,2.7441485,0.88553315,B,X,BX
6932145,32.0,0.22857143,0.6156573,2.6935008,0.8855484,B,X,BX
2147147,32.0,0.22857143,0.93179536,4.076605,0.8855636,B,Y,BY
420004633,32.0,0.22857143,0.56699204,2.48059,0.8855789,B,X,BX
420003968,32.0,0.22857143,0.60385877,2.6418822,0.8855941,B,X,BX
1377058,32.0,0.22857143,0.4542819,1.9874833,0.8856094,B,X,BX
80039698,32.0,0.22857143,0.54102033,2.3669639,0.88562465,B,X,BX
8809540510220,32.0,0.22857143,0.4698516,2.055601,0.88563985,B,X,BX
7099432,32.0,0.22857143,0.9696314,4.2421374,0.8856551,B,Y,BY
3600531687205,32.0,0.22857143,0.7618876,3.3332584,0.88567036,B,Y,BY
3605972789433,32.0,0.22857143,0.57954156,2.5354943,0.8856856,B,X,BX
A3194-01,32.0,0.22857143,0.54102033,2.3669639,0.8857009,B,X,BX
6954982,32.0,0.22857143,0.7805445,3.4148822,0.8857161,B,Y,BY
84818-05121-38,32.0,0.22857143,0.7618876,3.3332584,0.88573134,B,Y,BY
800897114992,32.0,0.22857143,0.6926423,3.03031,0.8857466,B,X,BX
22796170811,32.0,0.22857143,0.72313124,3.1636992,0.88576186,B,X,BX
6966598,32.0,0.22857143,0.57954156,2.5354943,0.8857771,B,X,BX
6621391,32.0,0.22857143,0.57954156,2.5354943,0.8857924,B,X,BX
E3569601,32.0,0.22857143,0.4542819,1.9874833,0.8858076,B,X,BX
30095953,32.0,0.22857143,0.48492166,2.1215322,0.88582283,B,X,BX
7243089,32.0,0.22857143,0.55415833,2.4244428,0.8858381,B,X,BX
KMU486,32.0,0.22857143,0.6156573,2.6935008,0.88585335,B,X,BX
902-21141,32.0,0.22857143,0.4995373,2.1854756,0.8858686,B,X,BX
615908433401,32.0,0.22857143,0.56699204,2.48059,0.8858838,B,X,BX
30095472,32.0,0.22857143,0.6156573,2.6935008,0.88589907,B,X,BX
E3568600,32.0,0.22857143,0.6156573,2.6935008,0.8859143,B,X,BX
E3564000,32.0,0.22857143,0.56699204,2.48059,0.8859296,B,X,BX
7089052,32.0,0.22857143,0.6156573,2.6935008,0.88594484,B,X,BX
7100776,32.0,0.22857143,0.57954156,2.5354943,0.88596004,B,X,BX
3600523999934,32.0,0.22857143,0.5275552,2.3080542,0.8859753,B,X,BX
A3171,32.0,0.22857143,0.57954156,2.5354943,0.88599056,B,X,BX
4250587768398,32.0,0.22857143,0.51373726,2.2476006,0.8860058,B,X,BX
6515411,32.0,0.22857143,0.75238574,3.2916875,0.8860211,B,Y,BY
3390150574733,32.0,0.22857143,0.8340148,3.6488147,0.88603634,B,Y,BY
3614227913851,32.0,0.22857143,0.55415833,2.4244428,0.88605154,B,X,BX
4059729209481,32.0,0.22857143,1.6461984,7.202118,0.8860668,B,Z,BZ
E3554800,32.0,0.22857143,0.56699204,2.48059,0.88608205,B,X,BX
6048892,32.0,0.22857143,0.6497687,2.8427382,0.8860973,B,X,BX
8045365,32.0,0.22857143,0.60385877,2.6418822,0.8861126,B,X,BX
KMU541M,32.0,0.22857143,0.6497687,2.8427382,0.88612777,B,X,BX
A3035,32.0,0.22857143,0.75238574,3.2916875,0.886143,B,Y,BY
666151020467,32.0,0.22857143,0.5275552,2.3080542,0.8861583,B,X,BX
A2001,32.0,0.22857143,0.6386007,2.793878,0.88617355,B,X,BX
80104491,32.0,0.22857143,0.8842577,3.8686273,0.8861888,B,Y,BY
OUBYVCLB60,32.0,0.22857143,0.68217653,2.9845223,0.88620406,B,X,BX
666151010628,32.0,0.22857143,0.4995373,2.1854756,0.88621926,B,X,BX
2015012,32.0,0.22857143,0.51373726,2.2476006,0.8862345,B,X,BX
UES11907,32.0,0.22857143,0.7805445,3.4148822,0.8862498,B,Y,BY
4059729287373,32.0,0.22857143,0.72313124,3.1636992,0.88626504,B,X,BX
6804906,32.0,0.22857143,0.9988688,4.370051,0.8862803,B,Y,BY
7238188,32.0,0.22857143,0.6386007,2.793878,0.8862955,B,X,BX
2013243,32.0,0.22857143,0.5275552,2.3080542,0.88631076,B,X,BX
2865523,32.0,0.22857143,0.78970766,3.454971,0.886326,B,Y,BY
94054-04500-31,32.0,0.22857143,0.5275552,2.3080542,0.8863413,B,X,BX
3474637155001,32.0,0.22857143,0.51373726,2.2476006,0.88635653,B,X,BX
01SA250LV20,32.0,0.22857143,0.7987657,3.4946,0.88637173,B,Y,BY
8032947864201,32.0,0.22857143,0.54102033,2.3669639,0.886387,B,X,BX
3600524129002,32.0,0.22857143,0.66074795,2.8907723,0.88640225,B,X,BX
7136382,32.0,0.22857143,0.48492166,2.1215322,0.8864175,B,X,BX
6030841,32.0,0.22857143,0.54102033,2.3669639,0.88643277,B,X,BX
5256466,32.0,0.22857143,0.6156573,2.6935008,0.886448,B,X,BX
6242842,32.0,0.22857143,0.82534367,3.6108785,0.8864632,B,Y,BY
2014963,32.0,0.22857143,0.6497687,2.8427382,0.8864785,B,X,BX
7470583,32.0,0.22857143,0.7987657,3.4946,0.88649374,B,Y,BY
5060372800566,32.0,0.22857143,0.56699204,2.48059,0.886509,B,X,BX
94492-07474-21,32.0,0.22857143,0.7987657,3.4946,0.88652426,B,Y,BY
2709554,32.0,0.22857143,0.55415833,2.4244428,0.88653946,B,X,BX
68943415,32.0,0.22857143,1.068468,4.674547,0.8865547,B,Y,BY
8045346,32.0,0.22857143,1.146423,5.0156007,0.88657,B,Y,BY
7227382000,32.0,0.22857143,0.5275552,2.3080542,0.88658524,B,X,BX
68764361,32.0,0.22857143,0.7712725,3.3743172,0.8866005,B,Y,BY
6237248,32.0,0.22857143,0.5275552,2.3080542,0.8866157,B,X,BX
SBM0016,32.0,0.22857143,0.57954156,2.5354943,0.88663095,B,X,BX
2013633,32.0,0.22857143,0.60385877,2.6418822,0.8866462,B,X,BX
7702018571666,32.0,0.22857143,1.2938308,5.6605096,0.88666147,B,Y,BY
8806133614778,32.0,0.22857143,1.2427797,5.4371614,0.8866767,B,Y,BY
86432-07400-21,32.0,0.22857143,0.7029522,3.0754158,0.886692,B,X,BX
68761430,32.0,0.22857143,0.7330125,3.2069297,0.8867072,B,X,BX
E260000,32.0,0.22857143,0.4995373,2.1854756,0.88672245,B,X,BX
15009356,32.0,0.22857143,0.56699204,2.48059,0.8867377,B,X,BX
6936526,32.0,0.22857143,0.7029522,3.0754158,0.88675296,B,X,BX
VN055101,32.0,0.22857143,0.54102033,2.3669639,0.8867682,B,X,BX
7078683,32.0,0.22857143,0.55415833,2.4244428,0.8867834,B,X,BX
7264700000,32.0,0.22857143,0.6156573,2.6935008,0.8867987,B,X,BX
018084992715,32.0,0.22857143,0.54102033,2.3669639,0.88681394,B,X,BX
3600531369026,32.0,0.22857143,0.5275552,2.3080542,0.8868292,B,X,BX
1023597,32.0,0.22857143,0.4995373,2.1854756,0.88684446,B,X,BX
95673,32.0,0.22857143,0.7029522,3.0754158,0.88685966,B,X,BX
6370627,32.0,0.22857143,0.74276227,3.249585,0.8868749,B,X,BX
4059729422002,32.0,0.22857143,0.6497687,2.8427382,0.8868902,B,X,BX
2014878,32.0,0.22857143,0.5918251,2.5892348,0.88690543,B,X,BX
4059729376749,32.0,0.22857143,0.4698516,2.055601,0.8869207,B,X,BX
2631457,32.0,0.22857143,0.5275552,2.3080542,0.88693595,B,X,BX
E288000,32.0,0.22857143,0.7131131,3.11987,0.88695115,B,X,BX
6037010,32.0,0.22857143,0.55415833,2.4244428,0.8869664,B,X,BX
5256102,32.0,0.22857143,0.7987657,3.4946,0.88698167,B,Y,BY
FFDSSHMCR20,32.0,0.22857143,0.8077222,3.5337846,0.8869969,B,Y,BY
362032070018,32.0,0.22857143,0.55415833,2.4244428,0.8870122,B,X,BX
1798952,32.0,0.22857143,0.7987657,3.4946,0.8870274,B,Y,BY
7004226,32.0,0.22857143,0.6272339,2.7441485,0.88704264,B,X,BX
EB842,32.0,0.22857143,0.56699204,2.48059,0.8870579,B,X,BX
6971416,32.0,0.22857143,0.7805445,3.4148822,0.88707316,B,Y,BY
3600523016600,32.0,0.22857143,0.6272339,2.7441485,0.8870884,B,X,BX
814924010065,32.0,0.22857143,0.6386007,2.793878,0.8871036,B,X,BX
30174108,32.0,0.22857143,0.56699204,2.48059,0.8871189,B,X,BX
CEI001,32.0,0.22857143,0.5275552,2.3080542,0.88713413,B,X,BX
6341073,32.0,0.22857143,0.93179536,4.076605,0.8871494,B,Y,BY
8435534404406,32.0,0.22857143,1.0131712,4.432624,0.88716465,B,Y,BY
1165,32.0,0.22857143,0.6272339,2.7441485,0.8871799,B,X,BX
4059729330024,32.0,0.22857143,0.6272339,2.7441485,0.8871951,B,X,BX
4059729329981,32.0,0.22857143,0.7131131,3.11987,0.88721037,B,X,BX
4059729446879,32.0,0.22857143,0.6272339,2.7441485,0.8872256,B,X,BX
3468080410947,32.0,0.22857143,0.9394845,4.1102448,0.8872409,B,Y,BY
4059729466716,31.0,0.22142857,0.5505766,2.486475,0.88725567,B,X,BX
transport28,31.0,0.22142857,0.70013213,3.161887,0.8872704,B,X,BX
transport5,31.0,0.22142857,0.49556097,2.2380173,0.8872852,B,X,BX
6891127,31.0,0.22142857,0.5373511,2.4267468,0.88729995,B,X,BX
CO40502,31.0,0.22142857,0.5634919,2.544802,0.88731474,B,X,BX
2015757,31.0,0.22142857,0.5098717,2.3026464,0.8873295,B,X,BX
CEI002,31.0,0.22142857,0.49556097,2.2380173,0.8873443,B,X,BX
3600542572873,31.0,0.22142857,0.6792702,3.0676718,0.887359,B,X,BX
4251232284546,31.0,0.22142857,0.89013666,4.019972,0.8873738,B,Y,BY
5605667001947,31.0,0.22142857,0.61243534,2.765837,0.8873886,B,X,BX
DB252BB_140,31.0,0.22142857,1.3088951,5.911139,0.88740337,B,Y,BY
6992370,31.0,0.22142857,0.6354951,2.869978,0.88741815,B,X,BX
C9-0681,31.0,0.22142857,0.6467167,2.9206562,0.8874329,B,X,BX
gift-560,31.0,0.22142857,1.5080973,6.810762,0.88744766,B,Z,BZ
ZBS16251,31.0,0.22142857,0.72039014,3.2533748,0.88746244,B,X,BX
ZBA16127,31.0,0.22142857,0.85719854,3.8712192,0.8874772,B,Y,BY
E409000,31.0,0.22142857,0.5505766,2.486475,0.887492,B,X,BX
8809598454736,31.0,0.22142857,0.60057354,2.7122676,0.8875068,B,X,BX
362032050515,31.0,0.22142857,0.6792702,3.0676718,0.8875215,B,X,BX
FFDDFKGGPCF,31.0,0.22142857,0.5505766,2.486475,0.8875363,B,X,BX
3474637215125,31.0,0.22142857,0.58847266,2.6576185,0.88755107,B,X,BX
4003573925943,31.0,0.22142857,1.7385509,7.85152,0.88756585,B,Z,BZ
6363713,31.0,0.22142857,0.70013213,3.161887,0.88758063,B,X,BX
2014582,31.0,0.22142857,0.5634919,2.544802,0.88759536,B,X,BX
3600531459192,31.0,0.22142857,0.72039014,3.2533748,0.88761014,B,X,BX
6239699,31.0,0.22142857,0.5098717,2.3026464,0.8876249,B,X,BX
6986620,31.0,0.22142857,0.58847266,2.6576185,0.8876397,B,X,BX
2014983,31.0,0.22142857,0.60057354,2.7122676,0.8876545,B,X,BX
4059729253965,31.0,0.22142857,0.657747,2.9704702,0.88766927,B,X,BX
FFDSSHAWS10,31.0,0.22142857,0.6792702,3.0676718,0.887684,B,X,BX
6383950,31.0,0.22142857,0.5237916,2.3655105,0.88769877,B,X,BX
6812602,31.0,0.22142857,0.6467167,2.9206562,0.88771355,B,X,BX
MV60162,31.0,0.22142857,0.5098717,2.3026464,0.88772833,B,X,BX
3600531324896,31.0,0.22142857,0.5761177,2.601822,0.8877431,B,X,BX
7136341,31.0,0.22142857,0.5505766,2.486475,0.88775784,B,X,BX
KMU1533M,31.0,0.22142857,0.6240718,2.8183887,0.8877726,B,X,BX
KMU15418,31.0,0.22142857,0.68978006,3.1151357,0.8877874,B,X,BX
2500474,31.0,0.22142857,0.6792702,3.0676718,0.8878022,B,X,BX
FFDSSHAV10S,31.0,0.22142857,0.71033335,3.207957,0.88781697,B,X,BX
3474637175306,31.0,0.22142857,0.5761177,2.601822,0.88783175,B,X,BX
1231-R,31.0,0.22142857,0.6354951,2.869978,0.88784647,B,X,BX
3600531513412,31.0,0.22142857,0.58847266,2.6576185,0.88786125,B,X,BX
80088551,31.0,0.22142857,0.58847266,2.6576185,0.88787603,B,X,BX
3600531511661,31.0,0.22142857,0.68978006,3.1151357,0.8878908,B,X,BX
gift-442,31.0,0.22142857,0.76870304,3.4715621,0.8879056,B,Y,BY
99350029772,31.0,0.22142857,0.49556097,2.2380173,0.8879203,B,X,BX
018084927915,31.0,0.22142857,0.89818245,4.056308,0.8879351,B,Y,BY
KMU16519,31.0,0.22142857,0.6685952,3.019462,0.8879499,B,X,BX
2013549,31.0,0.22142857,0.4808245,2.1714654,0.88796467,B,X,BX
3600531047795,31.0,0.22142857,0.9968862,4.5020666,0.88797945,B,Y,BY
E3113200,31.0,0.22142857,0.79628503,3.5961258,0.8879942,B,Y,BY
E3108300,31.0,0.22142857,0.7303085,3.2981672,0.88800895,B,Y,BY
2014013,31.0,0.22142857,0.5098717,2.3026464,0.88802373,B,X,BX
4059729248435,31.0,0.22142857,0.6467167,2.9206562,0.8880385,B,X,BX
7227398000,31.0,0.22142857,0.7400939,3.3423595,0.8880533,B,Y,BY
7239111,31.0,0.22142857,0.5505766,2.486475,0.8880681,B,X,BX
604214444706,31.0,0.22142857,0.5373511,2.4267468,0.8880828,B,X,BX
3600524029920,31.0,0.22142857,0.5761177,2.601822,0.8880976,B,X,BX
8006540878101,31.0,0.22142857,0.74975157,3.385975,0.88811237,B,Y,BY
2013566,31.0,0.22142857,0.5237916,2.3655105,0.88812715,B,X,BX
2709580,31.0,0.22142857,0.60057354,2.7122676,0.88814193,B,X,BX
8032947863396,31.0,0.22142857,0.5505766,2.486475,0.8881567,B,X,BX
3600524135089,31.0,0.22142857,0.5634919,2.544802,0.88817143,B,X,BX
602004106681,31.0,0.22142857,0.7780057,3.5135741,0.8881862,B,Y,BY
602004103215,31.0,0.22142857,0.68978006,3.1151357,0.888201,B,X,BX
7416230,31.0,0.22142857,0.6354951,2.869978,0.8882158,B,X,BX
8571042107,31.0,0.22142857,0.7780057,3.5135741,0.88823056,B,Y,BY
99240010401,31.0,0.22142857,0.5098717,2.3026464,0.8882453,B,X,BX
4059729371706,31.0,0.22142857,0.6685952,3.019462,0.88826007,B,X,BX
4059729274663,31.0,0.22142857,0.7780057,3.5135741,0.88827485,B,Y,BY
9941,31.0,0.22142857,0.60057354,2.7122676,0.88828963,B,X,BX
362032612041,31.0,0.22142857,0.7400939,3.3423595,0.8883044,B,Y,BY
7406207,31.0,0.22142857,0.5761177,2.601822,0.8883192,B,X,BX
